brewery_name,beer_name,beer_style,beer_abv,num_reviews,rating,city,state
Avery Brewing Company,Out Of Bounds Stout,Irish Dry Stout,6.3,492,3.8,Boulder, CO
Avery Brewing Company,Out Of Sight,American Stout,6.3,12,4.0,Boulder, CO
Avery Brewing Company,Out Of Spec,American Stout,6.3,1,4.0,Boulder, CO
Avery Brewing Company,Port Altar Boy,Quadrupel (Quad),10.0,1,4.5,Boulder, CO
Avery Brewing Company,Preachin' To The Choir,Quadrupel (Quad),11.2,2,3.75,Boulder, CO
Avery Brewing Company,Quinquepartite,American Wild Ale,9.91,34,4.03,Boulder, CO
Avery Brewing Company,Redpoint Ale,American Amber / Red Ale,5.5,215,3.7,Boulder, CO
Avery Brewing Company,Rumpkin,Pumpkin Ale,15.9,94,3.8,Boulder, CO
Avery Brewing Company,Sacrilicious,Belgian Strong Dark Ale,10.0,1,4.5,Boulder, CO
Avery Brewing Company,Salvation,Belgian Strong Pale Ale,9.0,865,3.76,Boulder, CO
Avery Brewing Company,Samael's Ale,English Barleywine,16.45,495,3.58,Boulder, CO
Avery Brewing Company,Stranahan Barrel Aged Czar,American Double / Imperial Stout,11.0,2,4.25,Boulder, CO
Avery Brewing Company,Sui Generis,American Wild Ale,10.2,58,4.34,Boulder, CO
Avery Brewing Company,Tap Room Sour,American Wild Ale,9.5,1,4.5,Boulder, CO
Avery Brewing Company,Testapils,German Pilsener,4.8,3,4.67,Boulder, CO
Avery Brewing Company,The Beast Grand Cru,Belgian Strong Dark Ale,16.83,506,3.46,Boulder, CO
Avery Brewing Company,The Beast Grand Cru 2004,Belgian Strong Dark Ale,18.1,40,3.04,Boulder, CO
Avery Brewing Company,The Czar,Russian Imperial Stout,11.03,796,3.75,Boulder, CO
Avery Brewing Company,The Kaiser,Märzen / Oktoberfest,10.03,581,3.65,Boulder, CO
Avery Brewing Company,The Missionary,Quadrupel (Quad),10.0,2,3.75,Boulder, CO
Avery Brewing Company,The Reverend,Quadrupel (Quad),10.0,734,3.73,Boulder, CO
Avery Brewing Company,The Reverend (West End Bourbon Barrel),Quadrupel (Quad),10.0,1,4.0,Boulder, CO
Avery Brewing Company,Trogdor The Burninator,Doppelbock,9.0,2,4.25,Boulder, CO
Avery Brewing Company,Van Diemen Black Saison,Saison / Farmhouse Ale,9.1,3,4.5,Boulder, CO
Avery Brewing Company,Wet Hop Pale Ale,American Pale Ale (APA),4.7,3,3.5,Boulder, CO
Avery Brewing Company,Whiskey Barrel- Aged Big Smoky,Rauchbier,9.0,2,3.75,Boulder, CO
Avery Brewing Company,Whiskey Trog,Doppelbock,10.0,1,4.0,Boulder, CO
Avery Brewing Company,White Rascal,Witbier,5.6,653,3.81,Boulder, CO
Avery Brewing Company,Winter's Day IPA,American IPA,6.5,1,4.0,Boulder, CO
Avery Brewing Company,Überschwein (Unfiltered Double Dry Hopped Hog Heaven),American Barleywine,9.2,12,3.62,Boulder, CO
Aviator Brewing Company,"""100"" Pale Ale",American IPA,6.6,1,4.0,Fuquay-Varina, NC
Aviator Brewing Company,Black Mamba Oatmeal Stout,Oatmeal Stout,6.3,2,3.75,Fuquay-Varina, NC
Aviator Brewing Company,Bonehead Brown,American Brown Ale,5.3,3,4.0,Fuquay-Varina, NC
Aviator Brewing Company,Crazy Horse Special Pale,American Pale Ale (APA),5.8,1,3.5,Fuquay-Varina, NC
Aviator Brewing Company,Devils Tramping Ground Tripel,Tripel,9.2,8,3.94,Fuquay-Varina, NC
Aviator Brewing Company,Frostnipper Winter Warmer,Winter Warmer,8.5,13,3.65,Fuquay-Varina, NC
Aviator Brewing Company,HogWild IPA,American IPA,6.7,15,4.07,Fuquay-Varina, NC
Aviator Brewing Company,Horsepower,American Double / Imperial IPA,10.2,1,3.0,Fuquay-Varina, NC
Aviator Brewing Company,HotRod Red,Irish Red Ale,6.1,13,3.81,Fuquay-Varina, NC
Aviator Brewing Company,King Rat Imperial Oatmeal Stout,Oatmeal Stout,8.0,6,3.0,Fuquay-Varina, NC
Aviator Brewing Company,McGritty's Scotch Ale,Scottish Ale,6.5,1,4.0,Fuquay-Varina, NC
Aviator Brewing Company,OktoberBeast,Märzen / Oktoberfest,7.2,8,4.06,Fuquay-Varina, NC
Aviator Brewing Company,Old BullDog ESB,Extra Special / Strong Bitter (ESB),5.8,4,3.5,Fuquay-Varina, NC
Aviator Brewing Company,Ryenocerus RyPA,Rye Beer,8.0,1,4.0,Fuquay-Varina, NC
Aviator Brewing Company,Saison De Aviator Royale,Saison / Farmhouse Ale,7.5,9,4.17,Fuquay-Varina, NC
Aviator Brewing Company,Steamhead,California Common / Steam Beer,6.1,5,3.7,Fuquay-Varina, NC
Aviator Brewing Company,WortHog American Wheat,American Pale Wheat Ale,4.7,1,4.0,Fuquay-Varina, NC
Ballast Point Brewing Company,3 Sheets Barleywine,American Barleywine,9.5,10,3.85,San Diego, CA
Ballast Point Brewing Company,Abandon Ship Smoked Lager,Rauchbier,6.1,33,3.62,San Diego, CA
Ballast Point Brewing Company,Abandon Ship W/chipotle,Chile Beer,7.0,1,4.0,San Diego, CA
Ballast Point Brewing Company,Apricot Sour,American Wild Ale,6.6,1,4.0,San Diego, CA
Ballast Point Brewing Company,BC Hout,American Wild Ale,5.5,11,4.18,San Diego, CA
Ballast Point Brewing Company,BOOb ChecK,Fruit / Vegetable Beer,7.0,1,4.0,San Diego, CA
Ballast Point Brewing Company,Ballast Point Rocktoberfest Lager,Märzen / Oktoberfest,5.7,16,3.78,San Diego, CA
Ballast Point Brewing Company,Barmy Ale,Fruit / Vegetable Beer,10.7,16,3.75,San Diego, CA
Ballast Point Brewing Company,Beachwood BBQ 5th Anniversary Beer,Herbed / Spiced Beer,6.0,2,3.5,San Diego, CA
Ballast Point Brewing Company,Beachwood Blend (Hout Series),American Wild Ale,5.4,6,3.42,San Diego, CA
Ballast Point Brewing Company,Big Eye Double Ginger,American IPA,7.0,3,4.33,San Diego, CA
Ballast Point Brewing Company,Big Eye IPA,American IPA,7.0,752,4.09,San Diego, CA
Ballast Point Brewing Company,Black Eye,American IPA,6.67,5,3.5,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter,American Porter,6.0,256,4.03,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter (Special Sour Version),American Porter,5.5,2,4.25,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter - Bourbon Barrel Aged,American Porter,5.9,30,3.95,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter - Cocoa Chipotle,Chile Beer,6.0,7,3.36,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter - Whiskey Barrel Aged,American Porter,6.0,17,4.12,San Diego, CA
Ballast Point Brewing Company,Black Marlin Porter With Cocoa Nibs,American Porter,6.0,5,4.5,San Diego, CA
Ballast Point Brewing Company,Brother Levonian Saison,Saison / Farmhouse Ale,5.5,14,3.96,San Diego, CA
Ballast Point Brewing Company,Calico Copper Amber Ale,American Amber / Red Ale,5.0,283,4.03,San Diego, CA
Ballast Point Brewing Company,Calico Copper Amber Ale W/Fuggles,American Amber / Red Ale,5.0,1,3.0,San Diego, CA
Ballast Point Brewing Company,Chipotle Tongue Buckler,Chile Beer,10.0,1,3.0,San Diego, CA
Ballast Point Brewing Company,Come About Imperial Stout,Russian Imperial Stout,9.0,3,4.33,San Diego, CA
Ballast Point Brewing Company,Dorado Double IPA,American Double / Imperial IPA,9.6,326,4.14,San Diego, CA
Ballast Point Brewing Company,Even Keel,American Pale Ale (APA),3.5,31,4.19,San Diego, CA
Ballast Point Brewing Company,Fathom India Pale Lager,American Double / Imperial Pilsner,6.8,26,4.04,San Diego, CA
Ballast Point Brewing Company,Ghost Pepper Sculpin,American IPA,7.0,1,3.0,San Diego, CA
Ballast Point Brewing Company,Ginger Big Eye IPA,American IPA,7.0,2,4.0,San Diego, CA
Ballast Point Brewing Company,Guajillo Calico,American Amber / Red Ale,5.0,1,4.0,San Diego, CA
Ballast Point Brewing Company,Habanero Sculpin,American IPA,7.0,28,3.75,San Diego, CA
Ballast Point Brewing Company,Indra Kunindra,Foreign / Export Stout,7.0,25,3.84,San Diego, CA
Ballast Point Brewing Company,Ingrid's 1 In 8,American Strong Ale,8.8,1,2.5,San Diego, CA
Ballast Point Brewing Company,Longfin Lager,Munich Helles Lager,4.6,12,3.88,San Diego, CA
Ballast Point Brewing Company,Navigator Dopplebock,Doppelbock,8.9,16,3.83,San Diego, CA
Ballast Point Brewing Company,Navigator Dopplebock (Brandy Barrel Aged),Doppelbock,8.0,30,3.9,San Diego, CA
Ballast Point Brewing Company,Pale Ale,Kölsch,5.0,2500,3.72,San Diego, CA
Ballast Point Brewing Company,Pepper Piper Down (Habanero),Scottish Ale,5.6,4,3.38,San Diego, CA
Ballast Point Brewing Company,Pescadero Pilsner,Czech Pilsener,4.6,3,4.17,San Diego, CA
Ballast Point Brewing Company,Piper Down Scottish Ale,Scottish Ale,6.8,13,4.04,San Diego, CA
Ballast Point Brewing Company,Piper Down Scottish Ale (Bourbon Barrel Aged),Scottish Ale,5.9,17,4.09,San Diego, CA
Ballast Point Brewing Company,Reef Rye Brown Ale,American Brown Ale,5.6,12,4.04,San Diego, CA
Ballast Point Brewing Company,San Salvador,Saison / Farmhouse Ale,7.5,5,3.5,San Diego, CA
Ballast Point Brewing Company,Schooner Fresh Hop Ale,American Pale Ale (APA),6.0,9,4.06,San Diego, CA
Ballast Point Brewing Company,Sculpin (Double Dry Hopped),American IPA,7.0,16,4.28,San Diego, CA
Ballast Point Brewing Company,"Sculpin - With Ginger, Lime, And Szechuan Peppercorn",American IPA,7.0,1,4.0,San Diego, CA
Ballast Point Brewing Company,Sculpin India Pale Ale,American IPA,7.0,1352,4.44,San Diego, CA
Ballast Point Brewing Company,Sea Monster (3 Sheets Rum Oak Chip Aged),American Double / Imperial Stout,10.0,2,4.25,San Diego, CA
Ballast Point Brewing Company,Sea Monster (Barrel Aged),American Double / Imperial Stout,10.0,4,2.62,San Diego, CA
Ballast Point Brewing Company,Sea Monster (Blended/ Jack Daniel's Whisky Barrel Aged),American Double / Imperial Stout,7.0,5,3.4,San Diego, CA
Ballast Point Brewing Company,Sea Monster (Devil's Share Whiskey Oak Chip Aged),American Double / Imperial Stout,10.0,4,3.5,San Diego, CA
Ballast Point Brewing Company,Sea Monster American Stout (Bourbon Barrel Aged),American Stout,10.0,15,3.77,San Diego, CA
Ballast Point Brewing Company,Sea Monster Imperial Stout,American Double / Imperial Stout,10.0,317,3.99,San Diego, CA
Ballast Point Brewing Company,Serrano Pale Ale,American Pale Ale (APA),5.2,3,3.67,San Diego, CA
Ballast Point Brewing Company,Sextant (Bourbon Barrel Aged),Oatmeal Stout,5.2,6,4.08,San Diego, CA
Ballast Point Brewing Company,Sextant Oatmeal Stout,Oatmeal Stout,6.4,45,3.94,San Diego, CA
Ballast Point Brewing Company,Smoke Screen (Smoked Helles),Munich Helles Lager,5.4,6,4.25,San Diego, CA
Ballast Point Brewing Company,Sour Wench Blackberry Ale,Fruit / Vegetable Beer,5.4,27,3.39,San Diego, CA
Ballast Point Brewing Company,The Tongue Monster,American Strong Ale,10.0,2,4.5,San Diego, CA
Ballast Point Brewing Company,Three Sheets - Rum Barrel Aged,American Barleywine,9.0,1,4.5,San Diego, CA
Ballast Point Brewing Company,"Three Sheets - Syrah, Brandy, And Bourbon Barrel Aged",American Barleywine,9.0,2,4.25,San Diego, CA
Ballast Point Brewing Company,Three Sheets Barley Wine,American Barleywine,10.0,2,4.5,San Diego, CA
Ballast Point Brewing Company,Three Sheets Barley Wine Blend (1996 & 2006),American Barleywine,10.0,1,5.0,San Diego, CA
Ballast Point Brewing Company,Three Sheets Barleywine (Barrel Aged),American Barleywine,9.0,15,4.17,San Diego, CA
Ballast Point Brewing Company,Three Sheets Barleywine (Syrah Barrel Aged),American Barleywine,9.0,9,3.5,San Diego, CA
Ballast Point Brewing Company,Tongue Buckler (Bourbon Barrel Aged),American Amber / Red Ale,10.0,16,4.0,San Diego, CA
Ballast Point Brewing Company,Tongue Buckler - Imperial Red Ale,American Amber / Red Ale,10.0,110,3.82,San Diego, CA
Ballast Point Brewing Company,"Victory At ""Candy Cane Cove""",American Porter,10.0,4,4.12,San Diego, CA
Ballast Point Brewing Company,Victory At Sea (Barrel Aged) Imperial Porter,American Porter,12.2,34,4.37,San Diego, CA
Ballast Point Brewing Company,Victory At Sea - Vanilla Beans And Devil's Share Whiskey Oak Chips,American Porter,10.0,2,4.5,San Diego, CA
Ballast Point Brewing Company,Victory At Sea Coffee Vanilla Imperial Porter,American Porter,10.0,529,4.18,San Diego, CA
Ballast Point Brewing Company,Victory At Sea Imperial Porter With Coffee Syrah Barrel,American Porter,14.0,1,4.0,San Diego, CA
Ballast Point Brewing Company,Wahoo Wheat Beer,Witbier,4.0,114,3.73,San Diego, CA
Barrio Brewing Company,Barrio Dos Hermanos Dunkel Weizen,Dunkelweizen,5.6,2,4.0,Tucson, AZ
Barrio Brewing Company,Barrio Double IPA,American Double / Imperial IPA,9.4,1,3.0,Tucson, AZ
Barrio Brewing Company,Barrio ESB,Extra Special / Strong Bitter (ESB),5.5,1,3.5,Tucson, AZ
Barrio Brewing Company,Barrio Father Joe's Penitential Ale,American Pale Ale (APA),5.8,1,3.5,Tucson, AZ
Barrio Brewing Company,Barrio Harvest Porter,Fruit / Vegetable Beer,6.5,1,3.5,Tucson, AZ
Barrio Brewing Company,Barrio Holla Bock,Bock,7.0,1,2.5,Tucson, AZ
Barrio Brewing Company,Barrio IPA,American IPA,7.2,3,3.83,Tucson, AZ
Barrio Brewing Company,Barrio NCAAle,American Strong Ale,9.2,2,4.0,Tucson, AZ
Barrio Brewing Company,Barrio Oatmeal Stout,Oatmeal Stout,6.8,1,4.5,Tucson, AZ
Barrio Brewing Company,Barrio Rae's Red,American Strong Ale,11.5,1,3.5,Tucson, AZ
Barrio Brewing Company,Barrio Scottish Red,Scottish Ale,5.8,2,3.5,Tucson, AZ
Barrio Brewing Company,Barrio Smoked Porter,Smoked Beer,6.3,1,2.5,Tucson, AZ
Barrio Brewing Company,Barrio Taylor Jayne's Raspberry Ale,Fruit / Vegetable Beer,4.53,1,2.5,Tucson, AZ
Beach Brewing Company,Bullhead Brown,English Brown Ale,5.0,1,3.0,Virginia Beach, VA
Beach Brewing Company,Hoptopus,American Double / Imperial IPA,8.8,3,3.33,Virginia Beach, VA
Beach Brewing Company,Hurricane Wheat,American Pale Wheat Ale,5.0,2,3.0,Virginia Beach, VA
Beach Brewing Company,Jolly Roger Pumpkin Porter,Fruit / Vegetable Beer,6.5,1,4.0,Virginia Beach, VA
Beach Brewing Company,Killer Whale,Witbier,4.8,1,3.0,Virginia Beach, VA
Beach Brewing Company,Seadevil Stout,American Double / Imperial Stout,10.0,2,4.0,Virginia Beach, VA
Beach Brewing Company,Tiger Shark,Irish Red Ale,4.5,1,3.0,Virginia Beach, VA
Big Muddy Brewing,Big Muddy Monster,American Brown Ale,6.5,6,3.67,Murphysboro, IL
Big Muddy Brewing,Big Muddy Pale Ale,American Pale Ale (APA),6.0,13,3.15,Murphysboro, IL
Big Muddy Brewing,Kinkaid Wheat,American Pale Wheat Ale,4.3,8,2.81,Murphysboro, IL
Big Muddy Brewing,Saluki Dunkel Dog,American Amber / Red Ale,5.4,13,3.46,Murphysboro, IL
Big Sky Brewing Company,406 Saison,Saison / Farmhouse Ale,6.3,5,4.0,Missoula, MT
Big Sky Brewing Company,5-0 (Five Oh) Chocolate Coconut Imperial Porter,American Porter,6.8,1,3.5,Missoula, MT
Big Sky Brewing Company,All Souls Ale,Saison / Farmhouse Ale,11.0,7,3.86,Missoula, MT
Big Sky Brewing Company,Beerbon Imperial Stout 2002,American Double / Imperial Stout,8.2,1,5.0,Missoula, MT
Big Sky Brewing Company,Belgian Brown Ale,Belgian Strong Dark Ale,7.8,15,2.8,Missoula, MT
Big Sky Brewing Company,Biere De Noel,Belgian Strong Dark Ale,8.75,34,4.08,Missoula, MT
Big Sky Brewing Company,Big Sky IPA,American IPA,6.2,382,3.99,Missoula, MT
Big Sky Brewing Company,Big Sky Imperial Stout,Russian Imperial Stout,8.0,1,4.0,Missoula, MT
Big Sky Brewing Company,Big Sky Kriek,Fruit / Vegetable Beer,10.0,3,2.83,Missoula, MT
Big Sky Brewing Company,Big Sky Old Blue Hair Bourbon Aged 2006,American Barleywine,8.75,7,3.71,Missoula, MT
Big Sky Brewing Company,Blanche De Big Sky Community Brew Belgian Wit,Witbier,4.2,2,3.75,Missoula, MT
Big Sky Brewing Company,Bobo's Robust Porter,American Porter,6.2,46,3.88,Missoula, MT
Big Sky Brewing Company,Bottleworks XI Anniversary Ale,American Double / Imperial Stout,11.0,22,3.82,Missoula, MT
Big Sky Brewing Company,Bourbon Barrel IPA,American IPA,6.2,4,3.25,Missoula, MT
Big Sky Brewing Company,Bourbon Barrel Strong Ale,American Strong Ale,13.0,2,4.5,Missoula, MT
Big Sky Brewing Company,Buckin' Monk Tripel Ale,Tripel,10.5,19,3.71,Missoula, MT
Big Sky Brewing Company,Cowboy Coffee Porter,American Porter,6.2,81,3.65,Missoula, MT
Big Sky Brewing Company,Double IPA,American Double / Imperial IPA,7.8,241,3.93,Missoula, MT
Big Sky Brewing Company,Extra Pale Ale,American Pale Ale (APA),4.7,260,3.0,Missoula, MT
Big Sky Brewing Company,Heavy Horse Scotch Ale,Scotch Ale / Wee Heavy,6.7,60,3.72,Missoula, MT
Big Sky Brewing Company,Ivan The Terrible,Russian Imperial Stout,10.0,201,4.29,Missoula, MT
Big Sky Brewing Company,Limited Montana Release - Irish Stout,Irish Dry Stout,5.2,3,3.83,Missoula, MT
Big Sky Brewing Company,Montana Mauler,American Amber / Red Ale,4.7,1,4.0,Missoula, MT
Big Sky Brewing Company,Montana Trout Slayer Ale,American Pale Wheat Ale,5.0,245,3.76,Missoula, MT
Big Sky Brewing Company,Moose Drool Brown Ale,American Brown Ale,5.1,754,3.81,Missoula, MT
Big Sky Brewing Company,Olde Bluehair - Barrel Aged,American Barleywine,10.5,73,3.92,Missoula, MT
Big Sky Brewing Company,Powder Hound Winter Ale,American Amber / Red Ale,7.2,200,3.65,Missoula, MT
Big Sky Brewing Company,Scape Goat Pale Ale,American Pale Ale (APA),5.0,219,3.74,Missoula, MT
Big Sky Brewing Company,Slow Elk Oatmeal Stout,Oatmeal Stout,5.4,92,3.46,Missoula, MT
Big Sky Brewing Company,Smoove Cherry Ale,Fruit / Vegetable Beer,8.75,24,2.52,Missoula, MT
Big Sky Brewing Company,Summer Honey Ale,American Pale Ale (APA),4.7,144,3.53,Missoula, MT
Big Sky Brewing Company,Super Goat,American Pale Ale (APA),5.0,3,4.33,Missoula, MT
Bitter Root Brewing,Belgian Dubbel,Dubbel,6.5,35,4.5,Hamilton, MT
Bitter Root Brewing,Huckleberry Hefeweizen,Fruit / Vegetable Beer,5.19,1,3.5,Hamilton, MT
Bitter Root Brewing,Imperial Stout,Foreign / Export Stout,7.2,2273,4.0,Hamilton, MT
Bitter Root Brewing,Irish Red,Irish Red Ale,5.4,106,4.0,Hamilton, MT
Bitter Root Brewing,Last Cast Black IPA,American Black Ale,6.7,2,3.75,Hamilton, MT
Bitter Root Brewing,Pale Ale,English Pale Ale,5.4,2500,3.64,Hamilton, MT
Bitter Root Brewing,Porter,American Porter,5.6,1595,3.54,Hamilton, MT
Bitter Root Brewing,Red Dread,American Amber / Red Ale,8.7,2,4.0,Hamilton, MT
Bitter Root Brewing,Sawtooth Ale,American Blonde Ale,5.4,599,3.81,Hamilton, MT
Bitter Root Brewing,Single Hop APA (Amarillo),American Pale Ale (APA),6.31,6,4.17,Hamilton, MT
Bitter Root Brewing,Single Hop APA (CTZ),American Pale Ale (APA),6.33,1,3.5,Hamilton, MT
Bitter Root Brewing,Winter Ale,Winter Warmer,7.71,479,3.5,Hamilton, MT
Bitter Root Brewing,Zaxan Coffee Milk Stout,Milk / Sweet Stout,6.33,1,4.5,Hamilton, MT
Black Tooth Brewing Company,Bomber Mountain Amber,American Amber / Red Ale,4.6,3,3.17,Sheridan, WY
Black Tooth Brewing Company,Bombshell Blonde,American Blonde Ale,4.9,184,4.0,Sheridan, WY
Black Tooth Brewing Company,Indian Paintbrush Ale,American IPA,7.0,2,3.0,Sheridan, WY
Blue Hills Brewery,Anti-Matter Altbier,Altbier,4.8,2,3.75,Canton, MA
Blue Hills Brewery,Anti-Matter Golden Ale,American Blonde Ale,4.8,3,3.5,Canton, MA
Blue Hills Brewery,Anti-Matter Pale Ale,American Pale Ale (APA),6.0,18,3.58,Canton, MA
Blue Hills Brewery,Black Hops Beer,American Black Ale,6.75,46,3.66,Canton, MA
Blue Hills Brewery,Blue Hills India Pale Ale,American IPA,6.6,53,3.08,Canton, MA
Blue Hills Brewery,Blue Hills Marzen Spring Lager,Märzen / Oktoberfest,7.4,4,3.88,Canton, MA
Blue Hills Brewery,Blue Hills Oktoberfest,Märzen / Oktoberfest,6.6,1,4.0,Canton, MA
Blue Hills Brewery,Blue Hills Pub Draft IPA,American IPA,6.6,16,3.62,Canton, MA
Blue Hills Brewery,Blue Hills Xtra Pale Ale,American Pale Ale (APA),5.25,8,3.5,Canton, MA
Blue Hills Brewery,Dunkelweizen,Dunkelweizen,6.9,115,3.91,Canton, MA
Blue Hills Brewery,Imperial Red I.P.A.,American Double / Imperial IPA,9.0,35,3.6,Canton, MA
Blue Hills Brewery,Okto Braü,Märzen / Oktoberfest,5.8,16,3.31,Canton, MA
Blue Hills Brewery,Red Baron Ale,Irish Red Ale,5.0,22,3.6,Canton, MA
Blue Hills Brewery,Three Peak Holiday Stout,Milk / Sweet Stout,7.6,4,3.5,Canton, MA
Blue Hills Brewery,Unfiltered Natural Pumpkin Ale,Pumpkin Ale,5.0,1,3.5,Canton, MA
Blue Hills Brewery,Unfiltered Natural Pumpkin Lager,Pumpkin Ale,5.8,2,3.75,Canton, MA
Blue Hills Brewery,Wampatuck Wheat,Hefeweizen,4.8,19,3.42,Canton, MA
Blue Hills Brewery,Watermelon Wampatuck Wheat,Fruit / Vegetable Beer,4.8,18,3.44,Canton, MA
Blue Mountain Brewery,Afton Amber,American Amber / Red Ale,5.5,1,4.0,Afton, VA
Blue Mountain Brewery,Afton Amber,American Amber / Red Ale,5.5,1,4.0,Arrington, VA
Blue Mountain Brewery,B.I.P.A,American Black Ale,7.0,1,3.5,Afton, VA
Blue Mountain Brewery,B.I.P.A,American Black Ale,7.0,1,3.5,Arrington, VA
Blue Mountain Brewery,Barrel-Aged Chocolate Orange Imperial Stout,Russian Imperial Stout,9.0,3,3.83,Afton, VA
Blue Mountain Brewery,Barrel-Aged Chocolate Orange Imperial Stout,Russian Imperial Stout,9.0,3,3.83,Arrington, VA
Blue Mountain Brewery,Blidö De Blanche,Witbier,4.6,6,4.08,Afton, VA
Blue Mountain Brewery,Blidö De Blanche,Witbier,4.6,6,4.08,Arrington, VA
Blue Mountain Brewery,Blidö De Rosé,Fruit / Vegetable Beer,5.0,2,3.25,Afton, VA
Blue Mountain Brewery,Blidö De Rosé,Fruit / Vegetable Beer,5.0,2,3.25,Arrington, VA
Blue Mountain Brewery,Blue Mountain Bourbonator Bock,Doppelbock,10.0,1,4.0,Afton, VA
Blue Mountain Brewery,Blue Mountain Bourbonator Bock,Doppelbock,10.0,1,4.0,Arrington, VA
